data,subcategoria,nom_producte,format,preu,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211021,Vinagres i amaniments,PONS Crema vinagre balsàmic de Mòdena,0.25L,3.99,,Crema de vinagre balsàmic de Mòdena Pons en envàs de 250 ml,PONS,"25124,, ROSSELLO",41.6957707,0.5960884,"INGREDIENTS: most de raïm cuit ecològic, vinagre balsàmic de mòdena ecològic (20% min.) (vinagre de vi ecològic, most de raïm cuit ecològic) espessidor: goma xantana. Conté sulfits."," per 100 ml  Valor energètic  1018 kJ / 240 kcal  Greixos  0 g  dels quals saturats  0 g  Hidrats de carboni  56,8 g  dels quals sucres  56,8 g  Proteïnes  0,3 g  Sal  0,1 g",Agitar abans d'usar. Refrigerar després d'obrir.
20211021,Vinagres i amaniments,BORGES Vinagre de vi blanc,1L,1.06,,Vinagre Borges de vi blanc en ampolla de 1 litre,BORGES,"25300,, TARREGA",41.6472761,1.1409115,INGREDIENTS: Vinagre de vi blanc i conservador metabisulfit potàssic ., per 100 g  Valor energètic  82kJ /19 kcal  Greixos  0 g  dels quals saturats  0 g  Hidrats de carboni  0 g  dels quals sucres  0 g  Proteïnes  menys de 0.5 g  Sal  0.05 g,Conservar a temperatura ambient.
20211021,Vinagres i amaniments,BORGES Vinagre de vi negre,1L,1.06,,Vinagre Borges de vi negre en ampolla d'1 litre,BORGES,"25300,, TARREGA",41.6472761,1.1409115,INGREDIENTS: Vinagre de vi negre i conservador metabisulfit potàssic.," per 82g  Valor energètic  19 kJ /430 kcal  Greixos  0 g  dels quals saturats  0 g  Hidrats de carboni  0 g  dels quals sucres  0 g  Proteïnes  menys de 0,5 g  Sal  0,04 g",Adequat per a l'amaniment d'amanides.Conservar a temperatura ambient.
20211021,Vinagres i amaniments,YANG-TSE Vinagre d'arròs,0.15L,1.99,,Vinagre d'arròs Yang-Tse en ampolla de 150 ml,YANG-TSE,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: aigua, vinagre d'arròs (30%).","per 100 g:Valors energètics  63 kJ / 15 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  0,1 gdels quals sucres  0 gProteïnes  0 gSal  0 g","Agitar abans d'usar.Conservar en un lloc fresc i sec. Un cop obert, conservar refrigerat i consumir en el termini d'1 mes."
20211021,Vinagres i amaniments,ALIÑO Crema de vinagre balsàmic de Mòdena,0.25L,1.99,,Crema de vinagre balsàmic de Mòdena Aliño en ampolla de 250 ml,ALIÑO,"26006,, LOGROÑO",42.4661196,-2.4396676,"INGREDIENTS: Vinagre Balsàmic de Mòdena ""Aceto Balsamico di Modena IGP"" 37% (vinagre de vi, most de raïm cuit, colorant: E-d 150) (sulfits), most de raïm concentrat, xarop de glucosa -fructosa, aigua, espessidor: midó de blat de moro modificat-goma Xantana.","per 100 g:Valors energètics  763 kJ / 180 kcalGreixos  0,53 gdels quals saturats  0 gHidrats de carboni  41 gdels quals sucres  37,21 gProteïnes  0,70 gSal  1,14 g","Conservar en un lloc fresc i sec, a temperatura no superior a 30ºC i no exposar directament a la llum solar.Un cop obert el producte conservar en frigorífic."
20211021,Vinagres i amaniments,BORGES Vinagre ecològic de poma,0.25L,2.35,,Vinagre ecològic de poma Borges en ampolla de 250 ml,BORGES,"25300,, TARREGA",41.6472761,1.1409115,INGREDIENTS: vinagre ecològic de poma.,"per 100 g:Valors energètics  82 kJ / 19 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  0,9 gdels quals sucres  0,5 gProteïnes  0 gSal  0,01 g","Algunes partícules poden aparèixer a causa dels canvis de temperatura. Aquest és un procés natural i no afecta la qualitat o el sabor.Emmagatzemar en un lloc fresc i sec, lluny de la llum solar. Tancar després de cada ús."
20211021,Vinagres i amaniments,BORGES Crema balsàmica de poma,0.25kg,2.98,,Crema balsàmica de poma Borges en pot de 250 grams,BORGES,"25300,, TARREGA",41.6472761,1.1409115,"INGREDIENTS: most de raïm concentrat, xarop de glucosa-fructosa, vinagre de vi*, midó de blat modificat, puré de poma a l'1%, sabor de poma, color: E150a, E131.*Conté sulfits.","per 100 g:Valors energètics  720 kJ / 129 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  40,6 gdels quals sucres  38,8 gFibra alimentària  0 gProteïnes  0 gSal  0,02 gÀcids orgànics  2,3 g",Agitar abans d'utilitzar.Conservar en lloc fresc i sec fora de la llum solar directe.
20211021,Sals,BONPREU Sal marina fina,1kg,0.23,,Sal marina fina Bonpreu en paquet d'1 Kg,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: sal marina i antiaglomerant (ferrocianur de potassi)., per 100g  valor energètic  0 kJ / 0 Kcal  Greixos  0 g  saturats 0 g  Hidrats de carboni  0 g  sucres  0 g  Fibra alimentària  0 g  Proteïnes  0 g  Sal  100 g,"Recomanacions: conservar en un lloc fresc i sec. Una vegada obert l'envàs, manteniu-lo tancat després de cada ús per evitar l'entrada d'aire."
20211021,Sals,SAL COSTA Sal amb iode i fluor,1kg,0.66,,Sal amb iode i fluor Sal Costa en paquet d'1 quilo,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,"INGREDIENTS: sal marina, fluorur (KF), iodur (KI), antiaglomerant (E-536)."," Per 100 gr  Valor energètic  0 kJ / 0 kcal  Greixos  0 g  saturats  0 g  Hidrats de carboni  0 g  sucres  0 g  Proteïnes  0 g  Sal  100 g  Fluorur  12,5 mg  Iode (iodur)  6 mg",Conservar en un lloc sec.
20211021,Sals,BONPREU Sal iodada,1kg,0.24,,Sal iodada Bonpreu en paquet d'1 kg,BONPREU,"08508,, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: sal marina, iode (K) i antiaglomerant (ferrocianur de potassi).", per 100 g  Valor energètic  0 kJ / 0 kcal  Greixos  0 g  saturats  0 g  Hidrats de carboni  0 g  sucres  0 g  Proteïnes  0 g  Sal  100 g,"Conserveu-la en un lloc fresc, sec i no exposat directament a la llum solar. Una vegada obert l'envàs, manteniu-lo tancat després de cada ús per evitar l'entrada d'aire."
20211021,Sals,SAL COSTA Sal tradicional,0.75kg,0.87,,Sal tradicional Sal Costa en bossa de 750 grams,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,INGREDIENTS: sal marina., per 100 g  Valor energètic  0 kJ / 0 kcal  Greixos  0 g  saturats  0 g  Hidrats de carboni  0 g  sucres  0 g  Proteïnes  0 g  Sal  100 g,NULL
20211021,Sals,SAL COSTA Sal marina plus,1kg,0.96,,Sal marina plus Sal Costa en paquet d'1 kg,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,"INGREDIENTS: sal marina, fosfat bicàlcic, carbonat de magnesi, fluorur (KF), iodur (KI) i antiaglomerant (E-536)."," Per 100 gr  Valor energètic  0 kJ / 0 kcal  Greixos  0 g dels quals saturats  0 g  Hidrats de carboni  0 g dels quals sucres  0 g  Proteïnes  0 g  Sal  100 g  Calci  135 mg  Magnesi  60 mg  Fòsfor  105 mg  Fluorur  12,5 mg  Iode (iodur)  6 mg",Conservar en un lloc sec.
20211021,Sals,PERELADA Sal rosa de l'Himàlaia,0.25kg,2.99,,Sal rosa de l'Himàlaia Perelada en envàs de 250 grams,PERELADA,"08038,, BARCELONA",41.35909021375264,2.143441331168544,INGREDIENTS: Sal.,Conservar en un lloc sec.,NULL
20211021,Sals,MALDON Escates de sal marina,0.25kg,4.49,,Escates de sal marina Maldon en envàs de 250 grams,MALDON,"08754,, EL PAPIOL",41.43899465,2.015824098591942,"INGREDIENTS: purs cristalls de sal marina. No contenen ni additius, ni midó ni sucres.", per 100 g  Valor energètic  0 kJ / 0 kcal  Greixos  0 g dels quals saturats  0 g  Hidrats de carboni  0 g  dels quals sucres  0 g  Proteïnes  0 g  Sal  89 g  Calci  85 mg  Ferro  2 mg  Magnesi  19 mg,Conservar en lloc sec.
20211021,Sals,SAL COSTA Sal d'alta cuina,2kg,1.79,,Sal d'alta cuina Sal Costa en paquet de 2 kg,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,"INGREDIENTS: sal marina seleccionada, antiaglomerant (E-536).", Per 100 gr  Valor energètic  0 kJ / 0 kcal  Greixos  0 g  saturats  0 g  Hidrats de carboni  0 g  sucres  0 g  Proteïnes  0 g  Sal  100 g,NULL
20211021,Sals,BONPREU Sal marina fina de taula,0.25kg,0.36,,Sal marina fina de taula Bonpreu en saler de 250 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: sal marina i antiaglomerant (ferrocianur de potassi).,"Conserveu-la en un lloc fresc i sec. Una vegada obert l'envàs, manteniu-lo tancat després de cada ús per evitar l'entrada d'aire.",NULL
20211021,Sals,BONPREU Sal marina gruixuda,0.1kg,0.99,,Sal marina gruixuda Bonpreu en pot de 100 grams,BONPREU,"08508, Les Masies de Volregà",0.0,0.0,INGREDIENTS: sal.,Conserveu-la en un lloc fresc i sec. Recomanem una vegada obert consumiu-la abans d'un mes.,NULL
20211021,Sals,DIET RADISSON Sal d'herbes,0.2kg,2.99,,Salyerbas Diet Radisson en envàs de 200 grams,DIET RADISSON,"08850,, GAVA",41.3050933,2.0063126,"INGREDIENTS: clorur potàssic, clorur sòdic (30%), hortalisses, plantes aromàtiques i espècies (api, ceba, porro, romaní, all, farigola, julivert, pebre negre, marduix i orenga)(10%), àcid màlic i carbonat magnèsic."," per 100 g  Valor energètic  137 kJ / 32 kcal  Greixos  0,2 g  dels quals saturats  0 g  Hidrats de carboni  6,4 g  dels quals sucres  0 g  Fibra alimentària  2 g  Proteïnes  1,3 g  Sal  28,3 g","S'utilitza per assaonar tot tipus d'aliments en substitució de la sal comuna, tant a taula com a la cuina.Després de cada ús, tancar bé la tapa del pot i mantenir-lo en lloc sec per evitar que el producte s'humitegi."
20211021,Sals,SAL COSTA Flor de sal,0.125kg,3.99,,Flor de sal Sal Costa en pot de 125 grams,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,INGREDIENTS: sal marina.,NULL,NULL
20211021,Sals,SAL COSTA Sal amb iode i àcid fòlic,1kg,0.79,,Sal amb iode i àcid fòlic Sal Costa en paquet d'1 kg,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,"INGREDIENTS: sal marina, àcid fòlic, iodur (Kl), antiaglomerant (E-536).", per 100 g  Valor energètic  0 kJ / 0 kcal  Greixos  0 g dels quals saturats  0 g  Hidrats de carboni  0 g dels quals sucres  0 g  Proteïnes  0 g  Sal  100 g,NULL
20211021,Sals,ARANCA Sal 0% sodi,0.25kg,2.75,,Sal 0% sodi Aranca en envàs de 250 grams,ARANCA,"08739,, SUBIRATS",41.395058750000004,1.811236125048869,INGREDIENTS: clorur potàssic.,Mantenir en lloc sec.,NULL
20211021,Sals,MALDON Escates de sal marina,0.125kg,2.65,,Escates de sal marina Maldon en capsa de 125 grams,MALDON,"08754,, EL PAPIOL",41.43899465,2.015824098591942,"INGREDIENTS: purs cristalls de sal marina. No contenen ni additius, ni midó ni sucres.",per 100 g:Valors energètics  0 kJ / 0 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  0 gdels quals sucres  0 gProteïnes  0 gSodi  39 gCalci  85 mgFerro  2 mgMagnesi  19 mg,Conservar en lloc sec.
20211021,Sals,DANI Sal marina gruixuda,0.425kg,2.99,,Sal marina gruixuda Dani en molinet de 425 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,INGREDIENTS: sal gruixuda.,"Especial per a taula i cuina.Conservar en un lloc fresc, sec i ventilat.",NULL
20211021,Sals,SAL COSTA Sal amb 30% menys de sodi,0.9kg,2.99,,Sal amb 30% menys de sodi Costa en paquet de 900 grams,SAL COSTA,"08040,, BARCELONA",41.33131387464597,2.1372326021491044,"INGREDIENTS principals: Sal marina, NaCl (Clorur sòdic), minerals de l'aigua de la mar (Potassi, Magnesi, Calci), antiaglomerant (òxid de magnesi), antiaglomerant (E-535) i antiaglomerant (Carbonat de magnesi).",per 100 g:Valors energètics  0 kJ / 0 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  0 gdels quals sucres  0 gProteïnes  0 gSal  68 g,No recomanat per a persones que segueixen una dieta baixa en potassi.
20211021,Sals,DANI Sal rosa de l'Himàlaia,0.425kg,4.49,,Sal rosa de l'Himàlaia Dani en molinet de 425 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,INGREDIENTS: sal.,Ideal per afegir a peixos i carns. Es recomana afegir-la després de coure per conservar totes les seves qualitats.,NULL
20211021,Espècies,MAGGI Condiment selecció d'herbes provençals,,0.79,,"Condiment selecció d'herbes provençals Maggi ""Jugoso al horno"" en envàs de 34 grams",MAGGI,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: hortalisses deshidratades (30,6%) [ceba (18,2 &), all, tomàquet (4%)], sal iodada, espècies i plantes aromàtiques (pebre vermell dolç, gingebre, coriandre, marduix (0,8%), llorer, pebre negre (0,6%), bitxo), puré de patata en flocs (patata, sal, aroma), midó de blat de moro, sucre, julivert (1,82%), oli de gira-sol. Pot contenir gluten, llet, ou, soja, api i peix."," Per 100 gr  Valor energètic  1191 kJ / 283 kcal  Greixos  4,4 g dels quals saturats  0,6 g  Hidrats de carboni  47,5 g dels quals sucres  15,7 g  Fibra alimentària  11,4 g  Proteïnes  7,6 g  Sal  20 g","Conservar en lloc fresc i sec.Per la preparació, llegir detingudament les instruccions impreses a l'envàs."
20211021,Espècies,BONPREU Orenga en fulles,,0.55,,Orenga en fulles Bonpreu en pot de 11 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: fulla d'orenga (origanum vulgare).,Conserveu-la en un lloc fresc i sec. Recomanem una vegada obert consumiu-la abans d'un mes.,NULL
20211021,Espècies,BONPREU Ceba fregida,0.1kg,0.99,,Ceba fregida cruixent Bonpreu en terrina de 100 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: Ceba (76%), oli vegetal de palma, farina de blat i sal.Pot contenir soja."," per 100 g  Valor energètic  2410 kJ / 580 kcal  Greixos  44 g  dels quals saturats  20 g  Hidrats de carboni  40 g dels quals sucres  15 g  Fibra alimentària  4,5 g  Proteïnes  6 g  Sal  1 g",Conserveu-la en un lloc fresc i sec.
20211021,Espècies,BONPREU Pebre negre molt,,0.65,,Pebre negre molt Bonpreu en pot de 50 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: pebre negre (Piper nigrum).Pot contenir: mostassa, gluten, sèsam, fruits de closca i api.",Conserveu-lo en un lloc fresc i sec. Recomanem una vegada obert consumiu-lo abans d'un mes.,NULL
20211021,Espècies,BONPREU Orenga molta,,0.55,,Orenga molta Bonpreu en pot de 30 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: fulla d'orenga (Origanum vulgare).,Conserveu-la en un lloc fresc i sec. Recomanem una vegada obert consumiu-la abans d'un mes.,NULL
20211021,Espècies,BONPREU Pebre vermell dolç,0.045kg,0.55,,Pebre vermell dolç Bonpreu en pot de 50 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: pebre vermell (Capsicum annum).Pot contenir mostassa, gluten i sèsam.","Conserveu-lo en un lloc fresc i sec. Usos per a guisats de carn i peix, arrossos, sopes i sofregits.",NULL
20211021,Espècies,BONPREU Canyella molta,,0.55,,Canyella molta Bonpreu en pot de 34 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: escorça de canyella (Cinnamomum spp).Pot contenir mostassa, gluten, sèsam, fruits de closca i api.",Conserveu-la en un lloc fresc i sec.,NULL
20211021,Espècies,BONPREU All molt,0.055kg,0.67,,All molt Bonpreu en pot de 55 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: bulbs d'all deshidratats (conté sulfits)  (Allium sativum).Pot contenir mostassa, gluten i sèsam.","Conserveu-lo en un lloc fresc i sec. Usos per a sopes, salses de carn i peix. Realça el sabor de guisats i sofregits.",NULL
20211021,Espècies,BONPREU Pebre negre gra,0.045kg,0.75,,Pebre negre en gra Bonpreu en pot de 45 grams,BONPREU,NULL,50.13220153333333,18.9011335,INGREDIENTS: Pebre negre (Piper nigrum).,Conservar en un lloc fresc i sec.,NULL
20211021,Espècies,BONPREU Fulles de julivert,,0.55,,Fulles de julivert Bonpreu en pot de 10 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: fulla de julivert (Petroselinum (hortense) sativum).,Conservar en lloc fresc i sec. Recomanem una vegada obert consumir abans d'un mes.,NULL
20211021,Espècies,DANI Llorer fulla,,0.75,,Llorer en fulla Dani en bossa de 10 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,INGREDIENTS: Laurus nobilis.,Conservar en lloc fresc i sec.,NULL
20211021,Espècies,BONPREU All i julivert molts,,0.55,,All i julivert molts Bonpreu en pot de 22 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: all (50%) (conté sulfits) (Allium sativum) i julivert (50%) (Petroselinum sativum). Pot contenir mostassa, gluten i sèsam.","Conservar en un lloc fresc i sec.Usos per a sopes, salses de carn i peix. Realça el sabor de guisats i sofregits.",NULL
20211021,Espècies,BONPREU Herbes provençals,,0.55,,Herbes provençals Bonpreu en pot de 15 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS (en proporció variable): romaní, serpoll, marduix i orenga.",Conserveu-les en un lloc fresc i sec. Recomanem una vegada obert consumiu-les abans d'un mes.,NULL
20211021,Espècies,BONPREU Alfàbrega fulla,,0.55,,Alfàbrega en fulla Bonpreu en pot de 15 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: fulla d'alfàbrega (Ocimum spp).,Conserveu-la en un lloc fresc i sec. Recomanem una vegada obert consumiu-la abans d'un mes.,NULL
20211021,Espècies,BONPREU Pebre negre gra amb molinet,0.045 per paquet,1.18,,Pebre negre en gra Bonpreu en pot amb molinet de 45 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: pebre negre (Piper nigrum).,Conserveu-lo en un lloc fresc i sec. Recomanem una vegada obert consumiu-lo abans d'un mes.,NULL
20211021,Espècies,BONPREU Safrà en brins,,0.99,,"Safrà en brins Bonpreu en pot de de 0,15 grams",BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: safrà (Crocus sativus).,Conservar en un lloc fresc i sec. Recomanem una vegada obert consumiu-lo abans d'un mes.,NULL
20211021,Espècies,BONPREU Pebre vermell picant,,0.55,,Pebre vermell picant Bonpreu en pot de 45 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: pebre vermell (Capsicum annum).Pot contenir mostassa, gluten i sèsam.","Conserveu-lo en un lloc fresc i sec. Usos per a la preparació de diversos aperitius, sopes, verdures, ous i salses.",NULL
20211021,Espècies,BONPREU Canyella branca,0.18kg,0.55,,Canyella en branca Bonpreu en pot de 180 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: escorça de canyella (Cinnamomum spp).,Conserveu-la en un lloc fresc i sec.Recomanem una vegada obert consumiu-la abans d'un mes.,NULL
20211021,Espècies,DANI Curri molt,0.04kg,0.79,,Curri molt Dani en pot de 40 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,"INGREDIENTS: Cúrcuma, coriandre, fonoll, comí, pebre de caiena, all i llorer.",Conservar en lloc fresc i sec,NULL
20211021,Espècies,DANI Sèsam torrat,0.125kg,2.19,,Sèsam torrat Dani en pot de 125 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,INGREDIENTS: Sesamum indicim.,Per a pastisseria i rebosteria.Conservar en lloc fresc i sec.,NULL
20211021,Espècies,ZANUY Condiment per fajita,0.035kg,0.79,,Condiment per fajita Zanuy en sobre de 35 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: Sucre, dextrosa, sal, aromes (conté lactosa i gluten), ceba en pols, acidulant (E-262ii, E-330), all en pols, espècies (gingebre, pebre negre, pebre de caiena), llevat, antiaglomerant (E-552, E-341), aroma de fum, colorant (E-150C), potenciador del sabor (E-621, E-635)."," per 100 g  Valor energètic  1286 kJ / 303 kcal  Greixos  0,6 g  dels quals saturats  0,3 g  Hidrats de carboni  66,2 g  dels quals sucres  43,6 g  Fibra alimentària  2,5 g  Proteïnes  7,0 g  Sal  18,0 g",Conservar en un lloc fresc i sec.
20211021,Espècies,BONPREU Nou moscada molta,,0.99,,Nou moscada molta Bonpreu en pot de 45 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: nou moscada (myristica fragans).,Conservar en un lloc fresc i sec. Recomanem una vegada obert consumir abans de quinze dies.,NULL
20211021,Espècies,DANI Ceps assecats,,2.99,,Ceps assecats Dani en bossa de 15 grams,DANI,"08340,, VILASSAR DE MAR",41.5064041,2.3913883,INGREDIENTS: Boletus edulis.,Conservar en lloc fresc i sec.,NULL
